Id_station;Id_omm;Nom_usuel;Latitude;Longitude;Altitude;Date_ouverture;Pack
89380001;;SAVIGNY/CLAIRIS;48.086500;3.104000;184;1963-05-01;RADOME
89387002;;SENS;48.167667;3.288667;70;1956-01-01;RADOME
89418007;;TONNERRE JOUDRE;47.868167;3.995000;200;2004-09-01;RADOME
90035001;07296;DORANS;47.591667;6.837000;401;2008-11-05;RADOME
90044001;;FELON_SAPC;47.704333;6.984167;383;2007-05-25;ETENDU
90052002;;GIROMAGNY_SAPC;47.741667;6.835000;473;1990-07-01;ETENDU
90056002;;JONCHEREY;47.526167;7.003167;359;1954-12-01;ETENDU
90065003;07846;BALLON_SAPC;47.812667;6.842667;1153;1994-10-01;ETENDU
90074001;;NOVILLARD_SAPC;47.603833;6.962167;366;2008-12-02;ETENDU
90090001;;ST DIZIER-L'EVEQUE_SAPC;47.467333;6.958833;553;1991-08-01;ETENDU
91027002;07149;ORLY;48.718000;2.397000;86;1921-03-01;RADOME
91103001;07148;BRETIGNY_SAPC;48.600500;2.326000;78;1947-02-01;ETENDU
91184001;;COURDIMANCHE;48.421833;2.374333;71;1989-09-01;RADOME
91200002;;DOURDAN;48.526167;1.993000;116;1988-03-01;RADOME
91275001;;GOMETZ-LE-CHAT.;48.676833;2.135833;159;1950-01-01;ETENDU
91405002;;MILLY-LA-FORET;48.382167;2.431833;109;1986-11-01;ETENDU
92073001;;SURESNES;48.870667;2.234667;30;1932-01-01;ETENDU
93050001;;NEUILLY-SUR-M.;48.860500;2.549500;45;1896-09-01;ETENDU
94042001;;JOINVILLE;48.813667;2.462667;37;1896-01-01;ETENDU
94068001;07154;ST-MAUR;48.808667;2.492333;48;1872-11-01;ETENDU
95078001;07053;PONTOISE - AERO;49.090333;2.028500;87;1946-11-01;RADOME
95088001;07150;LE BOURGET;48.967333;2.427667;49;1920-01-01;RADOME
95492001;;LE PLESSIS GASSOT;49.040333;2.406667;108;2011-11-01;ETENDU
95527001;07157;ROISSY;49.015167;2.534333;108;1974-01-01;RADOME
95580001;;ST WITZ;49.085667;2.550667;141;2008-01-20;ETENDU
95690001;;WY-DIT;49.108167;1.830667;126;1987-07-01;RADOME
97101014;;LES ABYMES CHAZEAU_SAPC;16.287500;-61.453167;95;1995-08-01;ETENDU
97101015;78897;LE RAIZET AERO;16.264000;-61.516333;11;1950-01-01;RADOME
97102005;;ANSE-BERTRAND LA JOYEUSE;16.474333;-61.487667;19;2009-05-01;RADOME
97103008;;BAIE-MAHAULT CONVENANCE_SAPC;16.242833;-61.595667;48;1954-01-01;ETENDU
97104005;;BAILLIF AERO;16.012167;-61.740167;21;1994-02-01;RADOME
97105002;;BASSE-TERRE GUILLARD;15.996167;-61.720667;92;1953-01-01;ETENDU
97106001;;BOUILLANTE GEND PIGEON_SAPC;16.149667;-61.774000;34;1965-01-01;ETENDU
97107002;;CAPESTERRE-B-EAU NEUFCHATEAU;16.078500;-61.600000;253;1952-01-01;RADOME
97107008;;CAPESTERRE-B-EAU CARBET_SAPC;16.041833;-61.638500;597;1978-02-01;ETENDU
97107009;;CAPESTERRE-BE BOIS DEBOUT_SAPC;16.021667;-61.585833;70;1984-01-01;ETENDU
97108001;;CAPESTERRE-M-GALANTE BELLEVUE;15.926667;-61.241167;142;1951-01-01;ETENDU
97109003;;GOURBEYRE GROS-MORNE DOLE;16.003167;-61.672500;477;1991-01-01;RADOME
97110001;;LA DESIRADE GENDARMERIE;16.297833;-61.095833;7;1952-01-01;ETENDU
97110002;78890;LA DESIRADE METEO;16.335000;-61.004000;27;1950-01-01;RADOME
97111001;;DESHAIES GENDARMERIE;16.310667;-61.790667;42;1952-01-01;ETENDU
97112003;;GRAND-BOURG LES BASSES AERO;15.869500;-61.272167;10;1986-01-01;RADOME
97113003;;LE GOSIER SAINT-FELIX;16.203167;-61.460333;19;1982-01-01;ETENDU
97113009;;LE GOSIER LEROUX_SAPC;16.246333;-61.471167;60;2020-10-19;ETENDU
97114008;;GOYAVE CHRISTOPHE;16.109833;-61.586167;115;2003-01-01;RADOME
97116002;;MORNE-A-L'EAU BLANCHET;16.320667;-61.418667;11;1938-01-01;RADOME
97117013;78891;LE MOULE LAUREAL;16.314167;-61.349000;24;1994-10-01;RADOME
97118008;;PETIT-BOURG PROVIDENCE_SAPC;16.177167;-61.688000;272;1977-07-01;ETENDU
97118009;;PETIT-BOURG ROUJOL;16.181000;-61.589500;12;1986-01-01;ETENDU
97118018;;PETIT-BOURG GROS-MORNE_SAPC;16.155500;-61.623000;160;2015-05-21;ETENDU
97119006;;PETIT-CANAL GROS CAP;16.413167;-61.415667;43;1976-07-01;ETENDU
97121002;;POINTE-NOIRE COL DES MAMELLES;16.179500;-61.724667;510;1973-06-01;RADOME
97121005;;POINTE-NOIRE BELLEVUE;16.232167;-61.776333;213;1988-01-01;RADOME
97121006;;POINTE NOIRE MORPHY;16.252333;-61.799167;75;2016-06-01;ETENDU
97122004;;PORT-LOUIS GENDARMERIE;16.421833;-61.525167;18;1951-01-01;ETENDU
97123001;78894;ST-BARTHELEMY METEO;17.901500;-62.852167;44;1959-01-01;RADOME
97124006;;ST-CLAUDE MATOUBA_SAPC;16.046333;-61.693667;650;1983-01-01;ETENDU
97124009;;ST-CLAUDE CITERNE;16.032667;-61.656000;1141;1983-01-01;RADOME
97124010;;ST-CLAUDE MAISON-VOLCAN_SAPC;16.036000;-61.665333;1104;1994-01-01;ETENDU
97125001;;ST-FRANCOIS RENEVILLE;16.284500;-61.311000;40;1950-04-01;ETENDU
97125011;;SAINT FRANCOIS AERODROME;16.257167;-61.256500;1;2015-05-19;RADOME
97127002;;ST-MARTIN MARIGOT GENDARMERIE;18.067333;-63.070667;39;1965-01-01;ETENDU
97127004;;ST-MARTIN GRAND-CASE;18.100667;-63.048000;5;1969-01-01;RADOME
97128004;;STE-ANNE MARLY;16.285000;-61.335000;42;1965-01-01;ETENDU
97128010;;SAINTE-ANNE DESHAUTEURS_SAPC;16.253333;-61.429833;129;2016-12-08;ETENDU
97129011;;STE-ROSE CLUGNY;16.353833;-61.747333;10;1986-01-01;ETENDU
97129012;;STE-ROSE BELLE-RIVIERE;16.275167;-61.671667;12;1986-01-01;ETENDU
97129015;;STE-ROSE VIARD;16.314167;-61.681000;10;1964-08-01;RADOME
97129017;;SAINTE-ROSE SOFAIA_SAPC;16.291333;-61.728500;332;2018-08-30;ETENDU
97129018;;SAINTE-ROSE GRANDE-H_SAPC;16.262333;-61.706167;132;2018-11-27;ETENDU
97133001;;VIEUX-FORT BOURG;15.948167;-61.698000;39;1979-01-01;ETENDU
97134001;;VIEUX-HABITANTS GEND_SAPC;16.054000;-61.755500;136;1964-01-01;ETENDU
97134008;;VIEUX HABITANTS LAURICHESSE;16.082500;-61.747333;250;2010-01-01;ETENDU
97201001;;AJOUPA-BOUILLON EDEN;14.811833;-61.120333;338;1978-04-01;ETENDU
97202002;;ANSE D'ARLET;14.466333;-61.067667;7;2008-04-01;ETENDU
97203003;;BASSEPOINTE-CHAL;14.850000;-61.098333;45;1971-01-01;ETENDU
97206001;;DIAMANT - JACQUA;14.484667;-61.023167;42;1980-01-01;ETENDU
97207002;;DUCOS;14.541833;-60.976833;40;1933-01-01;ETENDU
97208001;;FOND-DENIS-CADET;14.735333;-61.145000;493;1905-07-01;RADOME
97208006;;FOND-DENIS GLIS;14.729000;-61.117667;367;1993-02-20;ETENDU
97209002;;FORT-D-FRANCE-DONIS;14.676833;-61.089667;486;1933-01-01;ETENDU
97209004;78926;FORT-DE-FRANCE DESAIX;14.617667;-61.063833;143;1932-07-01;RADOME
97209007;;FORT-D-FRANCE-PTE NEGRES;14.599333;-61.090333;12;1956-11-01;RADOME
97209017;;FORT-FRANCE COLSON;14.693667;-61.088333;587;1994-10-01;ETENDU
97210001;;FRANCOIS-CHOPOT;14.630333;-60.919667;53;1970-01-01;RADOME
97210004;;FRANCOIS-SIMON;14.590167;-60.869000;13;1964-01-01;ETENDU
97211003;;GRANDRIVIERE;14.874500;-61.180500;4;1997-05-01;ETENDU
97212004;;GROS-MORNE BELLEVUE_SAPC;14.735167;-61.055333;690;1963-01-01;ETENDU
97212007;;GROS-MORNE BOISLEZ;14.725000;-61.042167;441;1993-02-20;ETENDU
97213004;78925;LAMENTIN-AERO;14.595333;-60.995667;3;1947-01-01;RADOME
97214001;;LORRAIN VALLON;14.829167;-61.049333;83;1972-06-01;RADOME
97214005;;LORRAIN PIROGUE;14.805500;-61.101000;199;2008-07-17;ETENDU
97215002;;MACOUBA-POTICHE;14.874833;-61.151167;105;1993-02-26;ETENDU
97216002;;MARIGOT-BELLEVU;14.807500;-61.033667;142;1996-08-01;ETENDU
97217003;;MARIN;14.467333;-60.859333;3;1933-01-01;ETENDU
97218002;;MORNE-ROUGE-CHAMP;14.755000;-61.109833;350;1954-07-01;ETENDU
97219006;;PRECHEUR-SAVST;14.800333;-61.198833;299;1993-02-21;ETENDU
97220005;;RIVIERE-PILOTE CAPRON;14.494167;-60.879667;115;1968-07-01;ETENDU
97220007;;RIVIERE-PILOTE STADE;14.485000;-60.909667;80;1997-05-01;ETENDU
97222002;;ROBERT-PTE FORT;14.679667;-60.925500;16;1974-09-01;RADOME
